geometry_id,system,split,sample_kind,region,donor_distance_angstrom,transfer_distance_angstrom,base_energy_eV,base_bond_energy_eV,base_overcoord_energy_eV,base_angle_energy_eV,component_sum_error_eV,base_force_rms_eV_per_angstrom,base_force_max_eV_per_angstrom
methane_grid_0025,methane,holdout,grid,off_path,1.3857142857,0.7857142857,-14.253560938108038,-21.822464581456547,7.568896012688905,7.63065960303854e-06,-1.7763568394002505e-15,4.609748737285447,8.534070265553282
methane_grid_0026,methane,holdout,grid,transfer_region,1.3857142857,0.9214285714,-13.875550751696938,-21.444454395045447,7.568896012688905,7.63065960303854e-06,-1.7763568394002505e-15,5.576615533784232,10.931683293105824
methane_grid_0027,methane,holdout,grid,transfer_region,1.3857142857,1.0571428571,-17.279790242649746,-19.093492832908257,1.8136949595989105,7.63065960303854e-06,0.0,12.736741414786854,22.22832884922415
methane_grid_0028,methane,holdout,grid,transfer_region,1.3857142857,1.1928571429,-17.31025159015739,-17.31030377879987,0.0,5.21886424817715e-05,0.0,5.73715723127195,9.994123624417492
methane_grid_0029,methane,holdout,grid,off_path,1.3857142857,1.3285714286,-17.31025159015739,-17.31030377879987,0.0,5.21886424817715e-05,0.0,5.73715723127195,9.994123624417492
methane_grid_0030,methane,holdout,grid,off_path,1.3857142857,1.4642857143,-17.31025159015739,-17.31030377879987,0.0,5.21886424817715e-05,0.0,5.73715723127195,9.994123624417492
methane_grid_0031,methane,holdout,grid,off_path,1.3857142857,1.6,-17.31025159015739,-17.31030377879987,0.0,5.21886424817715e-05,0.0,5.73715723127195,9.994123624417492
methane_grid_0032,methane,holdout,grid,product_like,1.5142857143,0.65,-16.876991398115194,-20.024780729985793,3.143620252517606,0.004169079352991189,0.0,12.75897446625235,24.042271850383994
methane_grid_0033,methane,holdout,grid,product_like,1.5142857143,0.7857142857,-17.02523097820558,-20.173020310076176,3.143620252517606,0.004169079352991189,3.552713678800501e-15,14.23159307928284,25.203498047794582
methane_grid_0034,methane,holdout,grid,transfer_region,1.5142857143,0.9214285714,-16.647220791794478,-19.795010123665076,3.143620252517606,0.004169079352991189,0.0,15.023627326177902,27.60111107534712
methane_grid_0035,methane,holdout,grid,transfer_region,1.5142857143,1.0571428571,-17.30401500237295,-17.444048563885772,0.13586448215983365,0.004169079352991189,3.552713678800501e-15,5.612406300534421,11.134202772789298
methane_grid_0036,methane,holdout,grid,transfer_region,1.5142857143,1.1928571429,-15.302977355236102,-15.314350127984625,0.0,0.011372772748522766,0.0,8.320283729577985,14.562045924767633
methane_grid_0037,methane,holdout,grid,off_path,1.5142857143,1.3285714286,-15.302977355236102,-15.314350127984625,0.0,0.011372772748522766,0.0,8.320283729577985,14.562045924767633
methane_grid_0038,methane,holdout,grid,off_path,1.5142857143,1.4642857143,-15.302977355236102,-15.314350127984625,0.0,0.011372772748522766,0.0,8.320283729577985,14.562045924767633
methane_grid_0039,methane,holdout,grid,off_path,1.5142857143,1.6,-15.302977355236102,-15.314350127984625,0.0,0.011372772748522766,0.0,8.320283729577985,14.562045924767633
methane_grid_0040,methane,holdout,grid,product_like,1.6428571429,0.65,-18.184332956223194,-18.36615186358884,0.16494094449734809,0.01687796286829775,0.0,3.1769828603228096,6.30587542783715
methane_grid_0041,methane,holdout,grid,product_like,1.6428571429,0.7857142857,-18.33257253631358,-18.514391443679227,0.16494094449734809,0.01687796286829775,0.0,0.8609780752791518,1.4284161675319007
methane_grid_0042,methane,holdout,grid,transfer_region,1.6428571429,0.9214285714,-17.95456234990248,-18.136381257268127,0.16494094449734809,0.01687796286829775,0.0,1.814586827848671,3.78925790820848
methane_grid_0043,methane,holdout,grid,transfer_region,1.6428571429,1.0571428571,-15.745125944774468,-15.762164844717958,0.0,0.0170388999434895,0.0,11.708831982830805,23.277804637713277
methane_grid_0044,methane,holdout,grid,transfer_region,1.6428571429,1.1928571429,-13.980653706181993,-13.99870429865297,0.0,0.01805059247097507,-3.552713678800501e-15,3.88977488498427,7.014332530250947
methane_grid_0045,methane,holdout,grid,off_path,1.6428571429,1.3285714286,-13.980653706181993,-13.99870429865297,0.0,0.01805059247097507,-3.552713678800501e-15,3.88977488498427,7.014332530250947
methane_grid_0046,methane,holdout,grid,off_path,1.6428571429,1.4642857143,-13.980653706181993,-13.99870429865297,0.0,0.01805059247097507,-3.552713678800501e-15,3.88977488498427,7.014332530250947
methane_grid_0047,methane,holdout,grid,off_path,1.6428571429,1.6,-13.980653706181993,-13.99870429865297,0.0,0.01805059247097507,-3.552713678800501e-15,3.88977488498427,7.014332530250947
methane_grid_0048,methane,holdout,grid,product_like,1.7714285714,0.65,-17.947322948667047,-17.969393341260496,0.0,0.022070392593446488,-3.552713678800501e-15,2.5123307770464134,4.3174504246331615
methane_grid_0049,methane,holdout,grid,product_like,1.7714285714,0.7857142857,-18.095562528757434,-18.11763292135088,0.0,0.022070392593446488,0.0,0.862499295569713,1.3916448806559512
methane_grid_0050,methane,holdout,grid,transfer_region,1.7714285714,0.9214285714,-17.71755234196741,-17.739622734560857,0.0,0.022070392593446488,-3.552713678800501e-15,2.2100916371029764,3.78925790920316
methane_grid_0051,methane,holdout,grid,transfer_region,1.7714285714,1.0571428571,-15.33858216371723,-15.36065255631068,0.0,0.022070392593446488,-1.7763568394002505e-15,13.197557992045754,22.852386554351682
methane_grid_0052,methane,holdout,grid,transfer_region,1.7714285714,1.1928571429,-13.615142492319865,-13.637212884913314,0.0,0.022070392593446488,-1.7763568394002505e-15,0.31360252481915074,0.6617167972363673
methane_grid_0053,methane,holdout,grid,off_path,1.7714285714,1.3285714286,-13.615142492319865,-13.637212884913314,0.0,0.022070392593446488,-1.7763568394002505e-15,0.31360252481915074,0.6617167972363673
methane_grid_0054,methane,holdout,grid,off_path,1.7714285714,1.4642857143,-13.615142492319865,-13.637212884913314,0.0,0.022070392593446488,-1.7763568394002505e-15,0.31360252481915074,0.6617167972363673
methane_grid_0055,methane,holdout,grid,off_path,1.7714285714,1.6,-13.615142492319865,-13.637212884913314,0.0,0.022070392593446488,-1.7763568394002505e-15,0.31360252481915074,0.6617167972363673
methane_grid_0056,methane,holdout,grid,product_like,1.9,0.65,-17.947322948667047,-17.969393341260496,0.0,0.022070392593446488,-3.552713678800501e-15,2.5123307770464134,4.3174504246331615
methane_grid_0057,methane,holdout,grid,product_like,1.9,0.7857142857,-18.095562528757434,-18.11763292135088,0.0,0.022070392593446488,0.0,0.862499295569713,1.3916448806559512
methane_grid_0058,methane,holdout,grid,transfer_region,1.9,0.9214285714,-17.717552342346334,-17.739622734939783,0.0,0.022070392593446488,-3.552713678800501e-15,2.2100916365345085,3.78925790820848
methane_grid_0059,methane,holdout,grid,transfer_region,1.9,1.0571428571,-15.338582166002471,-15.36065255859592,0.0,0.022070392593446488,-1.7763568394002505e-15,13.197557994959162,22.852386559399278
methane_grid_0060,methane,holdout,grid,transfer_region,1.9,1.1928571429,-13.615142492319865,-13.637212884913314,0.0,0.022070392593446488,-1.7763568394002505e-15,0.31360252481915074,0.6617167972363673
methane_grid_0061,methane,holdout,grid,off_path,1.9,1.3285714286,-13.615142492319865,-13.637212884913314,0.0,0.022070392593446488,-1.7763568394002505e-15,0.31360252481915074,0.6617167972363673
methane_grid_0062,methane,holdout,grid,off_path,1.9,1.4642857143,-13.615142492319865,-13.637212884913314,0.0,0.022070392593446488,-1.7763568394002505e-15,0.31360252481915074,0.6617167972363673
methane_grid_0063,methane,holdout,grid,off_path,1.9,1.6,-13.615142492319865,-13.637212884913314,0.0,0.022070392593446488,-1.7763568394002505e-15,0.31360252481915074,0.6617167972363673
methane_jitter_0000,methane,holdout,jitter,product_like,1.8673049191,0.825948959,-18.023395598104017,-18.02355266622496,0.0,0.00015706812094237166,0.0,1.4926771144165303,2.357212944062139
methane_jitter_0001,methane,holdout,jitter,transfer_region,1.3943992348,0.872929374,-14.11992229116132,-21.544082601877836,7.423212417756675,0.000947892959838701,-1.7763568394002505e-15,7.063076819965465,13.521472813279512
methane_jitter_0002,methane,holdout,jitter,off_path,1.3787111094,1.3636848373,-17.344687726258496,-17.355586141791164,0.0,0.010898415532670208,0.0,4.9721397656728215,8.73903740109915
methane_jitter_0003,methane,holdout,jitter,reactant_like,1.143370215,1.5944959106,-18.073066408104086,-18.07308304849216,0.0,1.6640388069437604e-05,-3.552713678800501e-15,1.3714720578636106,2.344464683923288
methane_jitter_0004,methane,holdout,jitter,off_path,1.5974965953,1.5136845641,-14.342832610308562,-14.349995995186209,0.0,0.007163384877646354,0.0,5.056361609430575,8.930495971483202
methane_jitter_0005,methane,holdout,jitter,off_path,1.4930198888,1.2980110901,-15.603984865183516,-15.619557647902067,0.0,0.015572782718549434,0.0,9.30408825913741,16.262481257618344
methane_jitter_0006,methane,holdout,jitter,off_path,1.4563142692,1.5397544713,-16.250731833412136,-16.255606244780868,0.0,0.004874411368730237,0.0,10.061152395139736,17.428752245747923
methane_jitter_0007,methane,holdout,jitter,off_path,1.8704840661,1.3088124949,-13.611266435329552,-13.618480751007887,0.0,0.007214315678334586,0.0,0.6683802575538637,1.2399731280482993
methane_jitter_0008,methane,holdout,jitter,product_like,1.5415560936,0.8469772118,-17.44751113033653,-19.612685142648104,2.141853346631497,0.023320665680076402,0.0,11.75570361052678,21.27102767563947
methane_jitter_0009,methane,holdout,jitter,transfer_region,1.5934470671,1.0926443226,-15.449798930095472,-15.460213769522523,0.0,0.010414839427052357,1.7763568394002505e-15,10.347034321234993,20.533844736136864
methane_jitter_0010,methane,holdout,jitter,reactant_like,1.1785076185,1.4862849007,-18.064448606923825,-18.064962026011724,0.0,0.0005134190878978947,0.0,1.3073931774138057,2.2561459952964706
methane_jitter_0011,methane,holdout,jitter,off_path,1.439477107,1.2894045253,-16.47333618704748,-16.47830153192242,0.0,0.004965344874935734,-3.552713678800501e-15,9.60823636296054,16.97024608648504
methane_jitter_0012,methane,holdout,jitter,off_path,1.0880745514,0.6931719652,-14.823113657183145,-22.63546717216773,7.778,0.034353514984582695,-3.552713678800501e-15,1.3359362730946442,2.061779803840814
methane_jitter_0013,methane,holdout,jitter,off_path,1.7857011884,1.4917685822,-13.601502008330169,-13.601673670643493,0.0,0.00017166231332217113,-1.7763568394002505e-15,0.6489872942975484,0.9674921510637926
methane_jitter_0014,methane,holdout,jitter,off_path,1.0590950791,1.050169396,-17.780048537406792,-20.07072423928668,2.2562855852691257,0.034390116610761606,0.0,15.198885983049069,26.676213338331024
methane_jitter_0015,methane,holdout,jitter,off_path,1.3888194286,1.4186435028,-17.257990329360403,-17.263236334368294,0.0,0.005246005007890957,0.0,6.229597342893726,10.898505214494573
methane_jitter_0016,methane,holdout,jitter,transfer_region,1.2199883997,0.9892716558,-15.463424289903388,-21.26558358518694,5.802122755484478,3.6539799071161694e-05,0.0,21.75892475908584,38.97224991130477
methane_jitter_0017,methane,holdout,jitter,off_path,1.3395980209,1.317362295,-17.54048764426874,-17.544921695358525,0.0,0.004434051089783358,0.0,2.4290188216922837,4.397628538374027
methane_jitter_0018,methane,holdout,jitter,transfer_region,1.0925737764,1.08991816,-18.473823734003314,-19.190468368836704,0.716354254974765,0.0002903798586257338,0.0,3.6120083000136938,6.283622818368933
methane_jitter_0019,methane,holdout,jitter,transfer_region,1.6956307121,1.1239832799,-14.103102045844242,-14.120114252120585,0.0,0.01701220627634383,1.7763568394002505e-15,7.158100635546378,13.910812218311264
methane_jitter_0020,methane,holdout,jitter,transfer_region,1.7081488457,1.096325371,-14.49645075731947,-14.530488733518952,0.0,0.03403797619948282,1.7763568394002505e-15,10.260837551264892,18.865445020946524
methane_jitter_0021,methane,holdout,jitter,off_path,1.5020167696,1.3025082082,-15.443688981549695,-15.454695089130091,0.0,0.01100610758039539,0.0,8.744887387845807,15.370438899373971
methane_jitter_0022,methane,holdout,jitter,transfer_region,1.1671549609,0.9970859319,-15.876501040330469,-21.23174845068756,5.353830410516264,0.001416999840825493,-3.552713678800501e-15,22.46191256006921,39.81566432736186
methane_jitter_0023,methane,holdout,jitter,transfer_region,1.4301062871,1.2429215399,-16.647920766633213,-16.68228114254821,0.0,0.034360375914997784,0.0,9.60711190645937,16.9303307083485
