x_A,hstate_energy_eV,hard_energy_eV,smooth_energy_eV,oo_taper_01,oo_taper_10,hard_oo_membership_01,hard_oo_membership_10,smooth_oo_membership_01,smooth_oo_membership_10,hard_o0_h1,hard_o0_h2,hard_o1_h1,hard_o1_h2,smooth_o0_h1,smooth_o0_h2,smooth_o1_h1,smooth_o1_h2,hard_over_delta_eV,hard_angle_delta_eV,smooth_over_delta_eV,smooth_angle_delta_eV
1.2329999999999999,-13.592160387623299,-14.473338483942344,-14.473083831587202,0.0870439218435301,0.0870439218435301,0.0,0.0,0.0005254143214055883,0.0011426140143381365,1.0,1.0,1.0,1.0,0.9997685102326899,0.9997060754459047,0.9996808552297054,0.9991765307559565,-0.09022633531097846,-0.7909517610080664,-0.09022633531097846,-0.7906971086529242
1.234,-13.616161814022805,-14.47610670585654,-14.475876684804781,0.08533610539681791,0.08533610539681791,0.0,0.0,0.0004981613149225084,0.0010907618330900258,1.0,1.0,1.0,1.0,0.9997805162862257,0.9997213223988518,0.9996966136382426,0.9992126245286675,-0.08490707879985486,-0.7750378130338798,-0.08490707879985486,-0.7748077919821212
1.2349999999999999,-13.63981805975829,-14.478856176333942,-14.478649038914726,0.08364364482262904,0.08364364482262904,0.0,0.0,0.00047199179869418344,0.0010406398225587202,1.0,1.0,1.0,1.0,0.999792045103134,0.9997359630981718,0.9997117864702072,0.9992475737072343,-0.07978411080967174,-0.7592540057659776,-0.07978411080967174,-0.7590468683467634
1.236,-13.66312522353107,-14.481587226835869,-14.48140131524785,0.08196660279632251,0.08196660279632251,0.0,0.0,0.0004468784490027645,0.0009922144359364403,1.0,1.0,1.0,1.0,0.9998031087133376,0.9997500128376597,0.9997263868849058,0.9992813986791578,-0.07486033579646806,-0.7436016675083307,-0.07486033579646806,-0.7434157559203115
1.2369999999999999,-13.68607941657954,-14.484300184708502,-14.484133928118187,0.08030504142227896,0.08030504142227896,0.0,0.0,0.0004227940190591223,0.0009454520873639116,1.0,1.0,1.0,1.0,0.9998137191132109,0.9997634868677301,0.9997404280504398,0.9993141198621961,-0.07013865778404291,-0.7280821103449195,-0.07013865778404291,-0.7279158537546051
1.238,-13.708676764027182,-14.48699537296965,-14.486847284628862,0.07865902223159499,0.07865902223159499,0.0,0.0,0.0003997113613924129,0.0009003191675243468,1.0,1.0,1.0,1.0,0.9998238882557031,0.9997764003829045,0.9997539231338366,0.9993457576986392,-0.06562197902997884,-0.71269662991249,-0.06562197902997884,-0.7125485415717019
1.2389999999999999,-13.730913406249687,-14.489673110104832,-14.489541784490253,0.0770286061798085,0.0770286061798085,0.0,0.0,0.0003776034496323899,0.0008567820592836185,1.0,1.0,1.0,1.0,0.99983362804073,0.9997887685096378,0.9997668852912514,0.9993763326494651,-0.06131319868235986,-0.6974465051727852,-0.06131319868235986,-0.697315179558207
1.24,-13.752785500261021,-14.492333709872877,-14.492217819850604,0.07541385364464182,0.07541385364464182,0.0,0.0,0.0003564433996978834,0.0008148071533673777,1.0,1.0,1.0,1.0,0.9998429503058284,0.9998006062944738,0.9997793276582568,0.9994058651883758,-0.05721521142766421,-0.682332998184191,-0.05721521142766421,-0.6822171081619188
1.2409999999999999,-13.774289221117836,-14.494977481121047,-14.494875775138938,0.07381482442376286,0.07381482442376286,0.0,0.0,0.000336204490401638,0.0007743608640670919,1.0,1.0,1.0,1.0,0.9998518668170706,0.9998119286925278,0.9997912633402244,0.9994343757957085,-0.05333090613034582,-0.6673573538728652,-0.05333090613034582,-0.6672556478907559
1.242,-13.795420763341568,-14.497604727609707,-14.497516026920211,0.0722315777325721,0.0722315777325721,0.0,0.0,0.00031686018347846937,0.000735409644966077,1.0,1.0,1.0,1.0,0.9998603892602318,0.9998227505562897,0.9998027054028104,0.9994618849522235,-0.04966316446466314,-0.6525207998034765,-0.04966316446466314,-0.6524320991139796
1.2429999999999999,-13.816176342357755,-14.50021574784665,-14.500138943762694,0.07066417220201265,0.07066417220201265,0.0,0.0,0.00029838414304078967,0.0006979200046769612,1.0,1.0,1.0,1.0,0.999868529232212,0.9998330866247472,0.9998136668625575,0.9994884131327656,-0.046214859539267246,-0.6378245459496279,-0.046214859539267246,-0.6377477418656721
1.244,-13.83655219595219,-14.50281083493116,-14.50274488611756,0.06911266587639148,0.06911266587639148,0.0,0.0,0.0002807502544627662,0.0006618585225809519,1.0,1.0,1.0,1.0,0.9998762982327094,0.9998429515128278,0.9998241606776206,0.9995139807997985,-0.04298885451506595,-0.623269784463904,-0.04298885451506595,-0.6232038356503027
1.2449999999999999,-13.856544585742885,-14.505390276407741,-14.505334206210465,0.06757711621123935,0.06757711621123935,0.0,0.0,0.0002639326426926899,0.0006271918645604582,1.0,1.0,1.0,1.0,0.9998837076561471,0.9998523597011603,0.9998341997386276,0.9995386083968117,-0.03998800121696401,-0.6088576894478928,-0.03998800121696401,-0.6088016192506172
1.246,-13.876149798667738,-14.507954354129652,-14.50790724794521,0.06605758007117624,0.06605758007117624,0.0,0.0,0.0002479056899903714,0.0005938867987149053,1.0,1.0,1.0,1.0,0.9998907687838522,0.9998613255261573,0.9998437968596857,0.9995623163415995,-0.03721513873995114,-0.5945894167219622,-0.03721513873995114,-0.5945423105375223
1.2469999999999999,-13.89536414848694,-14.510503344132204,-14.510464346819262,0.06455411372780767,0.06455411372780767,0.0,0.0,0.00023264405308539448,0.0005619102110506842,1.0,1.0,1.0,1.0,0.9998974927764918,0.9998698631704228,0.9998529647695406,0.9995851250194088,-0.03467309205014454,-0.5804661035951169,-0.03467309205014454,-0.5804271062821765
1.248,-13.914183977299652,-14.513037516515885,-14.513005829851123,0.06306677285764078,0.06306677285764078,0.0,0.0,0.00021812267975025032,0.0005312291211352832,1.0,1.0,1.0,1.0,0.9999038906667649,0.9998779866534848,0.9998617161029032,0.9996070547759616,-0.032364670581314724,-0.5664888686349181,-0.032364670581314724,-0.5664571819701556
1.2489999999999999,-13.932605657074191,-14.515557135339275,-14.515532015519389,0.06159561254002455,0.06159561254002455,0.0,0.0,0.00020431682478130278,0.000501810697705693,1.0,1.0,1.0,1.0,0.9999099733523575,0.9998857098228612,0.9998700633919482,0.9996281259103461,-0.030292666827461446,-0.5526588114376216,-0.030292666827461446,-0.552633691617735
1.25,-13.95062559119127,-14.5180624585218,-14.518043213713447,0.06014068725510552,0.06014068725510552,0.0,0.0,0.0001912020653795411,0.00047362227422090015,1.0,1.0,1.0,1.0,0.9999157515891606,0.9998930463454598,0.9998780190579971,0.9996483586677818,-0.028459854931984992,-0.5389770123985456,-0.028459854931984992,-0.5389577675901931
1.251,-13.968240215999222,-14.520553737756217,-14.520539725695551,0.058702050881815626,0.058702050881815626,0.0,0.0,0.00017875431592256146,0.0004466313643483997,1.0,1.0,1.0,1.0,0.9999212359847564,0.9999000096993211,0.9998855954033954,0.9996677732322564,-0.026868989274048887,-0.5254445324829449,-0.026868989274048887,-0.5254305204222796
1.252,-13.985396229870247,-14.52303121843099,-14.523021844074357,0.057279756695872264,0.057279756695872264,0.0,0.0,0.00016694984211837542,0.0004208056773738773,1.0,1.0,1.0,1.0,0.9999264369921774,0.9999066131657043,0.9998928046035892,0.9996863897190371,-0.025519388760082074,-0.5121155998006598,-0.025519388760082074,-0.5121062254440276
1.253,-14.00203718584189,-14.52549513956233,-14.525489852789562,0.0558738573678082,0.0558738573678082,0.0,0.0,0.0001557652745316863,0.00039611313352380423,1.0,1.0,1.0,1.0,0.9999313649039417,0.9999128698215264,0.9998996586994169,0.9997042281670594,-0.024282044375216427,-0.4991759093452244,-0.024282044375216427,-0.49917062257245526
1.254,-14.018463904158864,-14.527945733736049,-14.527944027107672,0.05448440496102014,0.05448440496102014,0.0,0.0,0.00014517762147285606,0.0003725218791897197,1.0,1.0,1.0,1.0,0.9999360298463688,0.9999187925321583,0.9999061695896181,0.9997213085311923,-0.023089384886413253,-0.48639244469077114,-0.023089384886413253,-0.48639073806239586
1.255,-14.034676786466896,-14.530383227059033,-14.53038463362863,0.05311145092984021,0.05311145092984021,0.0,0.0,0.0001351642812399663,0.0003500003020433129,1.0,1.0,1.0,1.0,0.9999404417741791,0.9999243939445809,0.9999123490235718,0.999737650674385,-0.021940386338170692,-0.47376605425396545,-0.021940386338170692,-0.47376746082356347
1.256,-14.05067624487409,-14.532807839120396,-14.532811930303174,0.05175504611763326,0.05175504611763326,0.0,0.0,0.00012570305370453402,0.0003285170460310149,1.0,1.0,1.0,1.0,0.9999446104653849,0.9999296864809106,0.999918208594272,0.999753274359697,-0.020834032563809054,-0.46129756168249825,-0.020834032563809054,-0.46130165286527536
1.257,-14.066462701848092,-14.535219782962242,-14.535226166460811,0.05041524075490955,0.05041524075490955,0.0,0.0,0.00011677215123164427,0.0003080410262364363,1.0,1.0,1.0,1.0,0.9999485455164718,0.9999346823322963,0.9999237597315479,0.9997681992422157,-0.019769315379920497,-0.4489877657342307,-0.019769315379920497,-0.44899414923279957
1.258,-14.082036590118806,-14.53761926505991,-14.53762758284815,0.04909208445746749,0.04909208445746749,0.0,0.0,0.00010835020892592394,0.0002885414435991226,1.0,1.0,1.0,1.0,0.9999522563378794,0.9999393934531945,0.9999290136955366,0.9997824448608643,-0.01874523477911689,-0.4368374401619872,-0.01874523477911689,-0.4368457579502285
1.259,-14.097398352586742,-14.540006485311721,-14.540016411677462,0.04778562622455773,0.04778562622455773,0.0,0.0,0.00010041629419511598,0.00026998779947756555,1.0,1.0,1.0,1.0,0.9999557521497799,0.9999438315560252,0.9999339815704164,0.9997960306301062,-0.01776079912102968,-0.42484733360394955,-0.01776079912102968,-0.42485725996969037
1.26,-14.112548442236886,-14.54238163703807,-14.54239287668523,0.04649591443706269,0.04649591443706269,0.0,0.0,9.294991562375097e-05,0.00025234991004412146,1.0,1.0,1.0,1.0,0.9999590419781619,0.9999480081062143,0.9999386742584075,0.9998089758315482,-0.016815025321536056,-0.4130181694796464,-0.016815025321536056,-0.4130294091268081
1.261,-14.127487322057899,-14.544744906989864,-14.5447571932006,0.04522299685571296,0.04522299685571296,0.0,0.0,8.593103115030284e-05,0.00023559792049965977,1.0,1.0,1.0,1.0,0.9999621346512221,0.9999519343176276,0.999943102474048,0.9998212996054521,-0.015906939040190766,-0.40135064589177505,-0.015906939040190766,-0.4013629321025104
1.262,-14.142215464966682,-14.547096475366136,-14.547109568223364,0.043966920619311955,0.043966920619311955,0.0,0.0,7.934005554175423e-05,0.00021970231909485834,1.0,1.0,1.0,1.0,0.9999650387960637,0.9999556211483946,0.9999472767387488,0.9998330209421563,-0.015035574865817742,-0.3898454355336354,-0.015035574865817742,-0.38985852839086355
1.263,-14.156733353738122,-14.549436515840801,-14.549450200511465,0.04272773224299309,0.04272773224299309,0.0,0.0,7.315786716072928e-05,0.00020463395094533373,1.0,1.0,1.0,1.0,0.9999677628357081,0.9999590792971312,0.9999512073756373,0.9998441586734174,-0.01419997650024767,-0.3785031856024308,-0.01419997650024767,-0.3785168702730948
1.264,-14.171041480939829,-14.551765195598383,-14.551779280677604,0.04150547761649853,0.04150547761649853,0.0,0.0,6.73658140211141e-05,0.00019036403162721533,1.0,1.0,1.0,1.0,0.9999703149864201,0.9999623191995588,0.9999549045046944,0.9998547314636784,-0.013399196940166839,-0.3673245177183877,-0.013399196940166839,-0.367338602797608
1.265,-14.185140348871977,-14.554082675378712,-14.554096991294944,0.040300202002476415,0.040300202002476415,0.0,0.0,6.194571912917848e-05,0.00017686416053943894,1.0,1.0,1.0,1.0,0.9999727032553468,0.999965351025524,0.9999583780381893,0.9998647578012713,-0.012632298657043392,-0.3563100278496917,-0.012632298657043392,-0.35632434376592304
1.266,-14.199030469511854,-14.55638910953034,-14.556403507011504,0.03911195003480672,0.03911195003480672,0.0,0.0,5.687988510835699e-05,0.00016410633401889736,1.0,1.0,1.0,1.0,0.999974935438473,0.9999681846764187,0.9999616376764189,0.9998742559895623,-0.011898353775115004,-0.34546028624337133,-0.011898353775115004,-0.3454746837245366
1.267,-14.21271236446314,-14.55868464607266,-14.55869899467315,0.03794076571695015,0.03794076571695015,0.0,0.0,5.215109810689661e-05,0.00015206295819409862,1.0,1.0,1.0,1.0,0.9999770191188917,0.9999708297830014,0.9999646929037547,0.9998832441380513,-0.011196444247400152,-0.33477583736211924,-0.011196444247400152,-0.3347901859626109
1.268,-14.226186564909861,-14.560969426766581,-14.5609836134549,0.036786692420312905,0.036786692420312905,0.0,0.0,4.7742630988755106e-05,0.00014070686156253674,1.0,1.0,1.0,1.0,0.9999789616653909,0.9999732957036201,0.9999675529850037,0.9998917401534337,-0.010525662029705294,-0.3242571998270154,-0.010525662029705294,-0.32427138651533227
1.269,-14.23945361157458,-14.563243587193565,-14.563257515000284,0.03564977288264792,0.03564977288264792,0.0,0.0,4.36382458094328e-05,0.00013001130727697575,1.0,1.0,1.0,1.0,0.9999807702313559,0.9999755915228344,0.9999702269620862,0.9998997617306367,-0.009885109252613301,-0.31390486636637127,-0.009885109252613301,-0.3139187941730901
1.27,-14.25251405468104,-14.565507256842945,-14.565520843568589,0.03453004920646641,0.03453004920646641,0.0,0.0,3.982219557946517e-05,0.00011995000512487901,1.0,1.0,1.0,1.0,0.9999824517539843,0.9999777260504363,0.9999727236510326,0.9999073263438425,-0.00927389839140743,-0.30371930377049716,-0.00927389839140743,-0.30373289049614094
1.271,-14.265368453920917,-14.56776055920744,-14.567773736189752,0.033427562857480886,0.033427562857480886,0.0,0.0,3.627922531972914e-05,0.00011049712318542883,1.0,1.0,1.0,1.0,0.9999840129538131,0.9999797078208671,0.9999750516393052,0.9999144512375093,-0.008691152433919434,-0.2937009528526032,-0.008691152433919434,-0.29371412983491507
1.272,-14.27801737842443,-14.570003611886499,-14.570016322826511,0.032342354663070894,0.032342354663070894,0.0,0.0,3.299457241385785e-05,0.00010162729914766067,1.0,1.0,1.0,1.0,0.9999854603345578,0.9999815450930281,0.9999772192834455,0.9999211534174068,-0.008136005046271138,-0.28385022841579755,-0.008136005046271138,-0.283862939355811
1.273,-14.290461406734977,-14.572236526697624,-14.57224872654384,0.0312744648107684,0.0312744648107684,0.0,0.0,2.995396626435779e-05,9.331565127306476e-05,1.0,1.0,1.0,1.0,0.9999868001832558,0.9999832458504798,0.9999792347070493,0.9999274496416778,-0.0076076007364775005,-0.2741675192261702,-0.0076076007364775005,-0.2741797190723856
1.274,-14.302701126787273,-14.574459409795242,-14.574471063685138,0.030223932846771273,0.030223932846771273,0.0,0.0,2.714362726032661e-05,8.55377889854937e-05,1.0,1.0,1.0,1.0,0.9999880385707135,0.9999848178020263,0.9999811057990723,0.9999333564119424,-0.007105095015895913,-0.26465318799207227,-0.007105095015895913,-0.26466484188196904
1.275,-14.31473713588909,-14.57667236179714,-14.57668344405516,0.02919079767447852,0.02919079767447852,0.0,0.0,2.455026506590365e-05,7.82698230706984e-05,1.0,1.0,1.0,1.0,0.9999891813522543,0.9999862683826799,0.9999828402124666,0.9999388899644628,-0.006627654558488963,-0.25530757134956217,-0.006627654558488963,-0.2553186536075813
1.276,-14.326570040706287,-14.578875477918213,-14.578885971109285,0.028175097553048922,0.028175097553048922,0.0,0.0,2.2161076239882344e-05,7.148837546738585e-05,1.0,1.0,1.0,1.0,0.9999902341687605,0.9999876047549996,0.9999844453631492,0.9999440662613835,-0.00617445735787905,-0.24613097985404753,-0.00617445735787905,-0.24614147304511902
1.277,-14.33820045725098,-14.581068848111338,-14.581078742148923,0.027176870095986294,0.027176870095986294,0.0,0.0,1.996374119818107e-05,6.517058863119052e-05,1.0,1.0,1.0,1.0,0.999991202448005,0.9999888338107968,0.9999859284293017,0.9999489009820671,-0.005744692882169356,-0.23712369797818755,-0.005744692882169356,-0.23713359201577378
1.278,-14.34962901087281,-14.58325255721531,-14.583261848522893,0.026196152269743644,0.026196152269743644,0.0,0.0,1.794642053210301e-05,5.929413445238431e-05,1.0,1.0,1.0,1.0,0.9999920914062665,0.9999899621732014,0.9999872963510029,0.9999534095145447,-0.005337562226506548,-0.2282859841159932,-0.005337562226506548,-0.2282952754235762
1.279,-14.360856336252905,-14.585426685109518,-14.585435375834368,0.025232980392355775,0.025232980392355775,0.0,0.0,1.609775069659416e-05,5.38372227077618e-05,1.0,1.0,1.0,1.0,0.9999929060502235,0.99999099619908,0.9999885558301917,0.9999576069471003,-0.00495227826336326,-0.21961807059324823,-0.00495227826336326,-0.2196267613180991
1.28,-14.3718830774005,-14.587591306875229,-14.587599404153238,0.024287390132095577,0.024287390132095577,0.0,0.0,1.4406839083901758e-05,4.877860902651837e-05,1.0,1.0,1.0,1.0,0.9999936511791182,0.9999919419817979,0.9999897133309594,0.999961508060014,-0.004588065790515798,-0.21112016368421194,-0.004588065790515798,-0.21112826096222193
1.281,-14.382709887652082,-14.589746492963371,-14.589754008233665,0.023359416506150366,0.023359416506150366,0.0,0.0,1.286325849924323e-05,4.4097602349435556e-05,1.0,1.0,1.0,1.0,0.9999943313871859,0.9999928053543151,0.9999907750801695,0.9999651273174812,-0.004244161676691828,-0.20279244363459892,-0.004244161676691828,-0.20279995890489155
1.282,-14.393337429672723,-14.591892309368514,-14.591899257736499,0.02244909387932681,0.02244909387932681,0.0,0.0,1.1457041056295833e-05,3.977407186025472e-05,1.0,1.0,1.0,1.0,0.9999949510663367,0.999993591892607,0.9999917470684034,0.9999684788597362,-0.003919815004870038,-0.19463506469092184,-0.003919815004870038,-0.1946420130589055
1.283,-14.40376637545947,-14.594028817808852,-14.594035217456314,0.021556455962779553,0.021556455962779553,0.0,0.0,1.0178671511444428e-05,3.57884533675221e-05,1.0,1.0,1.0,1.0,0.9999955144090901,0.9999943069193984,0.9999926350512287,0.9999715764954039,-0.0036142872132060894,-0.18664815513617383,-0.0036142872132060894,-0.18665455478363735
1.284,-14.413997406346763,-14.596156075912134,-14.596161947552943,0.020681535812758778,0.020681535812758778,0.0,0.0,9.019080056844708e-06,3.212175511472577e-05,1.0,1.0,1.0,1.0,0.9999960254117424,0.9999949555082006,0.9999934445507837,0.9999744336941018,-0.0033268522335618686,-0.17883181733180908,-0.0033268522335618686,-0.17883768897261898
1.285,-14.424031213013322,-14.598274137407127,-14.598279503787035,0.01982436582939129,0.01982436582939129,0.0,0.0,7.969634593477787e-06,2.8755562996135726e-05,1.0,1.0,1.0,1.0,0.9999964878777682,0.9999955424876383,0.9999941808576797,0.9999770635793244,-0.0030567966276210307,-0.17118612776618414,-0.0030567966276210307,-0.17119149414609214
1.286,-14.433868495490794,-14.600383052320641,-14.600387937759665,0.018984977755476473,0.018984977755476473,0.0,0.0,7.022132506367606e-06,2.5672045155183243e-05,1.0,1.0,1.0,1.0,0.999996905421438,0.9999960724460554,0.9999948490332113,0.9999794789216335,-0.0028034197205639684,-0.1637111371092832,-0.0028034197205639684,-0.16371602254830764
1.287,-14.443509963173495,-14.602482867179663,-14.602487297155475,0.0181634026753128,0.0181634026753128,0.0,0.0,6.168791965194402e-06,2.2853955941931986e-05,1.0,1.0,1.0,1.0,0.9999972814716491,0.9999965497363857,0.9999954539118722,0.999981692132186,-0.0025660337322870297,-0.15640687027388245,-0.0025660337322870297,-0.15641130024969419
1.288,-14.452956334829373,-14.6045736252186,-14.604577625989307,0.017359671013545963,0.017359671013545963,0.0,0.0,5.402242774467538e-06,2.0284639205735686e-05,1.0,1.0,1.0,1.0,0.9999976192759498,0.9999969784812756,0.9999960001041684,0.9999837152566258,-0.0023439639061393056,-0.14927332648308822,-0.0023439639061393056,-0.1492773272537954
1.289,-14.462208338611857,-14.606655366591305,-14.606658964856006,0.016573812534043386,0.016573812534043386,0.0,0.0,4.715516798359963e-06,1.7948030898886397e-05,1.0,1.0,1.0,1.0,0.9999979219047574,0.9999973625784442,0.9999964919997264,0.9999855599693745,-0.0021365486351640726,-0.1423104793442842,-0.0021365486351640726,-0.14231407760898396
1.29,-14.471266712072408,-14.60872812858768,-14.608731351183106,0.015805856338790003,0.015805856338790003,0.0,0.0,4.102037986168472e-06,1.5828660966787858e-05,1.0,1.0,1.0,1.0,0.9999981922557473,0.9999977057062666,0.9999969337706842,0.9999872375683492,-0.0019431395858179835,-0.13551827692945428,-0.0019431395858179835,-0.13552149952488046
1.291,-14.48013220217358,-14.610791945854682,-14.610794819486284,0.015055830866812725,0.015055830866812725,0.0,0.0,3.5556120251972035e-06,1.3911654500021459e-05,1.0,1.0,1.0,1.0,0.9999984330584094,0.9999980113295653,0.9999973293753608,0.9999887589701391,-0.0017631018191546226,-0.1288966418619475,-0.0017631018191546226,-0.12889951549354817
1.292,-14.488805565302417,-14.612846850621478,-14.612849401627207,0.014323763893125396,0.014323763893125396,0.0,0.0,3.070415648615848e-06,1.2182732123536239e-05,1.0,1.0,1.0,1.0,0.9999986468787565,0.9999982827055951,0.9999976825621973,0.9999901347056791,-0.001595813909449345,-0.1224454714096107,-0.001595813909449345,-0.12244802241533859
1.293,-14.497287567283923,-14.614892872928523,-14.614895127073645,0.01360968252770145,0.01360968252770145,0.0,0.0,2.6409856265699112e-06,1.0628209598239898e-05,1.0,1.0,1.0,1.0,0.9999988361241706,0.9999985228902029,0.9999979968739556,0.9999913749164462,-0.0014406680602505534,-0.11616463758435003,-0.0014406680602505534,-0.11616689172946992
1.294,-14.505578983394408,-14.616930040860323,-14.616932023161503,0.012913613214469322,0.012913613214469322,0.0,0.0,2.2622074694654124e-06,9.234996610350229e-06,1.0,1.0,1.0,1.0,0.9999990030483795,0.9999987347441509,0.9999982756521704,0.9999924893512194,-0.0012970702178351525,-0.11005398724808102,-0.0012970702178351525,-0.11005596954926078
1.295,-14.51368059837461,-14.618958380781747,-14.618960115358716,0.0122355817303334,0.0122355817303334,0.0,0.0,1.9293038729497903e-06,7.990594724147668e-06,1.0,1.0,1.0,1.0,0.9999991497565444,0.9999989209395826,0.999998522041842,0.999993487363434,-0.0011644401820552297,-0.10411334222508217,-0.0011644401820552297,-0.10411507680205112
1.296,-14.521593206442178,-14.620977917577475,-14.620979427530523,0.011575613184220235,0.011575613184220235,0.0,0.0,1.637822934641803e-06,6.8830944741708096e-06,1.0,1.0,1.0,1.0,0.9999992782104498,0.9999990839666156,0.9999987389963603,0.9999943779091656,-0.0010422117145544427,-0.09834249942074169,-0.0010422117145544427,-0.09834400937378895
1.297,-14.529317611303558,-14.622988674894566,-14.622989982206159,0.010933732016147113,0.010933732016147113,0.0,0.0,1.3836261731294386e-06,5.901171573477616e-06,1.0,1.0,1.0,1.0,0.9999993902337807,0.9999992261400463,0.9999989292826472,0.9999951695457793,-0.0009298326443395211,-0.09274123094666864,-0.0009298326443395211,-0.09274253825826007
1.298,-14.536854626164867,-14.624990675387753,-14.624991800846557,0.01030996199631773,0.01030996199631773,0.0,0.0,1.1628763801614332e-06,5.034082215406059e-06,1.0,1.0,1.0,1.0,0.9999994875174733,0.9999993496061466,0.9999990954865074,0.9999958704312771,-0.0008267649706909645,-0.08730928425219409,-0.0008267649706909645,-0.08731040971099868
1.299,-14.544205073741622,-14.626983940967264,-14.626984904112888,0.009704326224243331,0.009704326224243331,0.0,0.0,9.720253372890588e-07,4.271657447259247e-06,1.0,1.0,1.0,1.0,0.9999995716251258,0.9999994563495368,0.9999992400181735,0.9999964883243794,-0.0007324849633947234,-0.08204638226224747,-0.0007324849633947234,-0.08204734540787029
1.3,-14.551369786267177,-14.628968493048989,-14.628969312135737,0.009116847127883854,0.009116847127883854,0.0,0.0,8.078014284804646e-07,3.604296595619758e-06,1.0,1.0,1.0,1.0,0.9999996439984551,0.9999995482001164,0.9999993651180336,0.9999970305853708,-0.0006464832602808369,-0.07695222352152997,-0.0006464832602808369,-0.07695304260827962
1.301,-14.558349605499494,-14.630944352806642,-14.63094504478466,0.008547546462821576,0.008547546462821576,0.0,0.0,6.671971804311392e-07,3.0229597245645374e-06,1.0,1.0,1.0,1.0,0.9999997059627853,0.9999996268400343,0.999999472862527,0.9999975041777486,-0.0005682649620542024,-0.07202648234509401,-0.0005682649620542024,-0.07202717432311301
1.302,-14.565145382726232,-14.632911541425809,-14.632912121937943,0.007996445311452272,0.007996445311452272,0.0,0.0,5.474567624096439e-07,2.519159109899257e-06,1.0,1.0,1.0,1.0,0.9999997587325548,0.9999996938106827,0.999999565170193,0.999997915670697,-0.00049734972440092,-0.06726880897517495,-0.00049734972440092,-0.06726938948730932
1.303,-14.571757978767813,-14.634870080359525,-14.63487056375232,0.007463564082205498,0.007463564082205498,0.0,0.0,4.460634775381432e-07,2.0849497147883076e-06,1.0,1.0,1.0,1.0,0.9999998034168273,0.9999997505196951,0.9999996438078597,0.9999982712424256,-0.00043327184735785136,-0.06267882974435401,-0.00043327184735785136,-0.06267931313714992
1.304,-14.578188263978197,-14.636819991585131,-14.636820390932398,0.006948922508789923,0.006948922508789923,0.0,0.0,3.607272773810629e-07,1.7129186547628811e-06,1.0,1.0,1.0,1.0,0.9999998410247918,0.9999997982479308,0.999999710396954,0.9999985766843912,-0.00037558036192995674,-0.05825614724500472,-0.00037558036192995674,-0.058256546592272196
1.305,-14.584437118243343,-14.63876129786225,-14.638761624999653,0.00645253964946052,0.00645253964946052,0.0,0.0,2.893723316215792e-07,1.3961736431528518e-06,1.0,1.0,1.0,1.0,0.9999998724712399,0.9999998381564287,0.9999997664199212,0.9999988374064357,-0.00032383911394290137,-0.054000340504963495,-0.00032383911394290137,-0.05400066764236566
1.306,-14.590505430977,-14.64069402299158,-14.64069428856077,0.005974433886314134,0.005974433886314134,0.0,0.0,2.3012468443829423e-07,1.1283304115399265e-06,1.0,1.0,1.0,1.0,0.9999998985820036,0.999999871293312,0.9999998132267315,0.9999990584428569,-0.00027762684511735853,-0.04991096516946325,-0.00027762684511735853,-0.04991123073865278
1.307,-14.596394101113546,-14.64261819207416,-14.642618405575012,0.005514622924609136,0.005514622924609136,0.0,0.0,1.8130002894928275e-07,9.034991038978754e-07,1.0,1.0,1.0,1.0,0.9999999200993427,0.9999998986006283,0.9999998520414622,0.9999992444594339,-0.00023653727135284876,-0.04598755368926177,-0.00023653727135284876,-0.045987767190114215
1.308,-14.602104037097888,-14.644533831771023,-14.644534001620581,0.00507312379210767,0.00507312379210767,0.0,0.0,1.4139163077404466e-07,7.162696477525914e-07,1.0,1.0,1.0,1.0,0.9999999376872654,0.999999920921104,0.9999998839689317,0.9999993997614207,-0.0002001791582081516,-0.04222961551492754,-0.0002001791582081516,-0.04222978536448574
1.309,-14.607636156871912,-14.646440970562796,-14.646441104159592,0.004649952838447935,0.004649952838447935,0.0,0.0,1.090584313731561e-07,5.616961110078859e-07,1.0,1.0,1.0,1.0,0.9999999519367696,0.9999999390047988,0.9999999100013705,0.9999995283025187,-0.00016817639356755864,-0.038636637297317145,-0.00016817639356755864,-0.03863677089411277
1.31,-14.61299138785754,-14.648339639009142,-14.64833974280161,0.004245125734536559,0.004245125734536559,0.0,0.0,8.311336135827955e-08,4.352800590896206e-07,1.0,1.0,1.0,1.0,0.9999999633709945,0.9999999535156443,0.9999999310251086,0.9999996336948321,-0.00014016805748075069,-0.035208083094121045,-0.00014016805748075069,-0.03520818688658922
1.311,-14.618170666935931,-14.650229870007616,-14.650229949565395,0.003858657471968785,0.003858657471968785,0.0,0.0,6.251189342872526e-08,3.3295293385872785e-07,1.0,1.0,1.0,1.0,0.9999999724502617,0.999999965037845,0.9999999478272599,0.9999997192198062,-0.00011580848916594325,-0.031943394582517826,-0.00011580848916594325,-0.0319434741402973
1.312,-14.623174940422746,-14.65211169905179,-14.652111759138762,0.003490562362474303,0.003490562362474303,0.0,0.0,4.634086397902607e-08,2.5105748337356615e-07,1.0,1.0,1.0,1.0,0.9999999795770033,0.9999999740821329,0.9999999611023798,0.9999997878401367,-9.476735116596494e-05,-0.02884199127787679,-9.476735116596494e-05,-0.028842051364850185
