geometry_id,system,split,sample_kind,region,donor_distance_angstrom,transfer_distance_angstrom,base_energy_eV,qm_energy_eV,base_reference_eV,qm_reference_eV,base_relative_eV,qm_relative_eV,residual_target_eV,base_force_max_eV_per_angstrom
formaldehyde_jitter_0014,formaldehyde,train,jitter,off_path,1.2910240006,1.2979519445,-14.841730558151742,-3128.2807607834698,-15.278360339065305,-3128.712103255751,0.4366297809135631,0.4313424722813579,-0.005287308632205168,2.888135778411394
formaldehyde_jitter_0015,formaldehyde,train,jitter,off_path,1.6000939595,1.3694814906,-12.012364239594078,-3127.648395284574,-15.278360339065305,-3128.712103255751,3.265996099471227,1.0637079711773367,-2.2022881282938904,11.009848374285093
formaldehyde_jitter_0016,formaldehyde,train,jitter,transfer_region,1.5933707516,0.9736466636,-15.191535250661715,-3128.45294808315,-15.278360339065305,-3128.712103255751,0.08682508840358949,0.2591551726009129,0.17233008419732343,6.838821529667033
formaldehyde_jitter_0017,formaldehyde,train,jitter,off_path,1.2861777291,0.8442181337,-11.47643560934925,-3128.19580509504,-15.278360339065305,-3128.712103255751,3.8019247297160543,0.5162981607109032,-3.285626569005151,3.3657002497661472
formaldehyde_jitter_0018,formaldehyde,train,jitter,transfer_region,1.2643697126,1.1690441603,-15.002276199865625,-3128.4267518868314,-15.278360339065305,-3128.712103255751,0.2760841391996802,0.2853513689196916,0.009267229720011372,4.20777191951242
formaldehyde_jitter_0019,formaldehyde,train,jitter,off_path,1.5854373646,1.3804943343,-12.128248469821523,-3127.427100517066,-15.278360339065305,-3128.712103255751,3.1501118692437817,1.2850027386853071,-1.8651091305584746,11.654247456728323
formaldehyde_jitter_0020,formaldehyde,train,jitter,off_path,1.410401584,0.8138477308,-11.709694156139445,-3128.373666313617,-15.278360339065305,-3128.712103255751,3.5686661829258597,0.3384369421341944,-3.2302292407916653,19.452447542676946
formaldehyde_jitter_0021,formaldehyde,train,jitter,product_like,1.8996668007,0.8324813339,-15.556631134553898,-3129.0221504138513,-15.278360339065305,-3128.712103255751,-0.27827079548859324,-0.31004715810013295,-0.03177636261153971,2.6606470097746815
formaldehyde_jitter_0022,formaldehyde,train,jitter,transfer_region,1.4893512696,1.1255575701,-13.870475563736035,-3128.310859321371,-15.278360339065305,-3128.712103255751,1.4078847753292703,0.40124393438009065,-1.0066408409491796,15.077205250877933
formaldehyde_jitter_0023,formaldehyde,train,jitter,off_path,1.3584639412,1.4023673483,-14.559897076248614,-3128.056587517784,-15.278360339065305,-3128.712103255751,0.7184632628166909,0.6555157379671073,-0.06294752484958366,3.3651019961967097
methane_reactant_reference_0000,methane,holdout,reactant_reference,reactant_reference,1.09,5.0,-18.182950505049767,-1115.786162757628,-18.182950505049767,-1115.786162757628,0.0,0.0,0.0,0.11656616129668862
methane_product_reference_0000,methane,holdout,product_reference,product_reference,5.0,0.74144,-18.127770065517772,-1115.244913652488,-18.182950505049767,-1115.786162757628,0.05518043953199481,0.5412491051399684,0.48606866560797357,0.6617167972363673
methane_grid_0000,methane,holdout,grid,off_path,1.0,0.65,-14.617406476693365,-1112.441226690043,-18.182950505049767,-1115.786162757628,3.5655440283564026,3.3449360675849675,-0.22060796077143507,10.900623518804672
methane_grid_0001,methane,holdout,grid,off_path,1.0,0.7857142857,-14.758176624055647,-1113.742052532735,-18.182950505049767,-1115.786162757628,3.4247738809941204,2.0441102248930747,-1.3806636561010457,4.590369797411446
methane_grid_0002,methane,holdout,grid,off_path,1.0,0.9214285714,-14.380166437644547,-1114.416743424072,-18.182950505049767,-1115.786162757628,3.80278406740522,1.3694193335561522,-2.433364733849068,6.987982824963982
methane_grid_0003,methane,holdout,grid,off_path,1.0,1.0571428571,-17.89042317136926,-1114.79516111218,-18.182950505049767,-1115.786162757628,0.292527333680507,0.9910016454480228,0.6984743117675158,23.164007134986132
methane_grid_0004,methane,holdout,grid,off_path,1.0,1.1928571429,-18.055756587618077,-1115.0252460938873,-18.182950505049767,-1115.786162757628,0.12719391743168984,0.7609166637407725,0.6337227463090827,3.314952320134311
methane_grid_0005,methane,holdout,grid,reactant_like,1.0,1.3285714286,-18.055756587618077,-1115.176071321638,-18.182950505049767,-1115.786162757628,0.12719391743168984,0.6100914359901708,0.48289751855848095,3.314952320134311
methane_grid_0006,methane,holdout,grid,reactant_like,1.0,1.4642857143,-18.055756587618077,-1115.2811438342771,-18.182950505049767,-1115.786162757628,0.12719391743168984,0.5050189233509172,0.3778250059192274,3.314952320134311
methane_grid_0007,methane,holdout,grid,reactant_like,1.0,1.6,-18.055756587618077,-1115.3575058890087,-18.182950505049767,-1115.786162757628,0.12719391743168984,0.4286568686193277,0.3014629511876379,3.314952320134311
methane_grid_0008,methane,holdout,grid,off_path,1.1285714286,0.65,-14.712628260434542,-1113.4206131501637,-18.182950505049767,-1115.786162757628,3.4703222446152253,2.365549607464345,-1.1047726371508801,5.435618660758266
methane_grid_0009,methane,holdout,grid,off_path,1.1285714286,0.7857142857,-14.860867840524929,-1114.50829544851,-18.182950505049767,-1115.786162757628,3.3220826645248387,1.2778673091181645,-2.044215355406674,1.3916448806559512
methane_grid_0010,methane,holdout,grid,transfer_region,1.1285714286,0.9214285714,-14.482857654113829,-1115.0083188450317,-18.182950505049767,-1115.786162757628,3.7000928509359383,0.7778439125963814,-2.922248938339557,3.78925790820848
methane_grid_0011,methane,holdout,grid,transfer_region,1.1285714286,1.0571428571,-17.993114387838542,-1115.2536075706307,-18.182950505049767,-1115.786162757628,0.18983611721122529,0.5325551869973424,0.3427190697861171,24.28217537111125
methane_grid_0012,methane,holdout,grid,transfer_region,1.1285714286,1.1928571429,-18.158447804087363,-1115.3889099991445,-18.182950505049767,-1115.786162757628,0.02450270096240459,0.39725275848354613,0.37275005752114154,1.1181682361251184
methane_grid_0013,methane,holdout,grid,reactant_like,1.1285714286,1.3285714286,-18.158447804087363,-1115.4755447364114,-18.182950505049767,-1115.786162757628,0.02450270096240459,0.31061802121666915,0.28611532025426456,1.1181682361251184
methane_grid_0014,methane,holdout,grid,reactant_like,1.1285714286,1.4642857143,-18.158447804087363,-1115.5384647674778,-18.182950505049767,-1115.786162757628,0.02450270096240459,0.24769799015030003,0.22319528918789544,1.1181682361251184
methane_grid_0015,methane,holdout,grid,reactant_like,1.1285714286,1.6,-18.158447804087363,-1115.587540025275,-18.182950505049767,-1115.786162757628,0.02450270096240459,0.19862273235298744,0.17412003139058285,1.1181682361251184
methane_grid_0016,methane,holdout,grid,off_path,1.2571428571,0.65,-14.417818797747302,-1113.9553824945745,-18.182950505049767,-1115.786162757628,3.7651317073024657,1.8307802630536116,-1.934351444248854,7.50601435310746
methane_grid_0017,methane,holdout,grid,off_path,1.2571428571,0.7857142857,-14.566058377698525,-1114.8367178285455,-18.182950505049767,-1115.786162757628,3.6168921273512424,0.9494449290825742,-2.6674471982686683,3.0723365250954897
methane_grid_0018,methane,holdout,grid,transfer_region,1.2571428571,0.9214285714,-14.188048191047663,-1115.159133404953,-18.182950505049767,-1115.786162757628,3.994902314002104,0.627029352674981,-3.367872961327123,3.7892579092031613
methane_grid_0019,methane,holdout,grid,transfer_region,1.2571428571,1.0571428571,-17.698304927467696,-1115.2607886194,-18.182950505049767,-1115.786162757628,0.4846455775820715,0.5253741382280168,0.04072856064594532,26.35257101160626
methane_grid_0020,methane,holdout,grid,transfer_region,1.2571428571,1.1928571429,-17.86363834140012,-1115.288669791248,-18.182950505049767,-1115.786162757628,0.31931216364964854,0.4974929663801504,0.17818080273050185,3.1885639284742986
methane_grid_0021,methane,holdout,grid,off_path,1.2571428571,1.3285714286,-17.86363834140012,-1115.3003657215334,-18.182950505049767,-1115.786162757628,0.31931216364964854,0.48579703609470926,0.16648487244506072,3.1885639284742986
methane_grid_0022,methane,holdout,grid,off_path,1.2571428571,1.4642857143,-17.86363834140012,-1115.313572631505,-18.182950505049767,-1115.786162757628,0.31931216364964854,0.4725901261231229,0.15327796247347436,3.1885639284742986
methane_grid_0023,methane,holdout,grid,off_path,1.2571428571,1.6,-17.86363834140012,-1115.3306649064896,-18.182950505049767,-1115.786162757628,0.31931216364964854,0.45549785113848884,0.1361856874888403,3.1885639284742986
methane_grid_0024,methane,holdout,grid,off_path,1.3857142857,0.65,-14.105321358017655,-1114.2793722718511,-18.182950505049767,-1115.786162757628,4.077629147032113,1.5067904857769463,-2.5708386612551664,7.258850238079329
methane_grid_0025,methane,holdout,grid,off_path,1.3857142857,0.7857142857,-14.253560938108038,-1114.9817903870464,-18.182950505049767,-1115.786162757628,3.9293895669417296,0.8043723705816319,-3.1250171963600977,8.534070265553282
methane_grid_0026,methane,holdout,grid,transfer_region,1.3857142857,0.9214285714,-13.875550751696938,-1115.1369720796606,-18.182950505049767,-1115.786162757628,4.307399753352829,0.6491906779674537,-3.6582090753853755,10.931683293105824
methane_grid_0027,methane,holdout,grid,transfer_region,1.3857142857,1.0571428571,-17.279790242649746,-1115.0910094456585,-18.182950505049767,-1115.786162757628,0.9031602624000215,0.6951533119695341,-0.20800695043048734,22.22832884922415
methane_grid_0028,methane,holdout,grid,transfer_region,1.3857142857,1.1928571429,-17.31025159015739,-1114.999659949807,-18.182950505049767,-1115.786162757628,0.8726989148923785,0.7865028078210798,-0.08619610707129866,9.994123624417492
methane_grid_0029,methane,holdout,grid,off_path,1.3857142857,1.3285714286,-17.31025159015739,-1114.9238257337277,-18.182950505049767,-1115.786162757628,0.8726989148923785,0.8623370239004089,-0.010361890991969602,9.994123624417492
methane_grid_0030,methane,holdout,grid,off_path,1.3857142857,1.4642857143,-17.31025159015739,-1114.877605613918,-18.182950505049767,-1115.786162757628,0.8726989148923785,0.9085571437101407,0.03585822881776224,9.994123624417492
methane_grid_0031,methane,holdout,grid,off_path,1.3857142857,1.6,-17.31025159015739,-1114.8565821948405,-18.182950505049767,-1115.786162757628,0.8726989148923785,0.929580562787578,0.05688164789519945,9.994123624417492
methane_grid_0032,methane,holdout,grid,product_like,1.5142857143,0.65,-16.876991398115194,-1114.4986508881736,-18.182950505049767,-1115.786162757628,1.3059591069345728,1.2875118694544199,-0.018447237480152978,24.042271850383994
methane_grid_0033,methane,holdout,grid,product_like,1.5142857143,0.7857142857,-17.02523097820558,-1115.0618003352326,-18.182950505049767,-1115.786162757628,1.1577195268441862,0.7243624223954157,-0.4333571044487705,25.203498047794582
methane_grid_0034,methane,holdout,grid,transfer_region,1.5142857143,0.9214285714,-16.647220791794478,-1115.0742794313608,-18.182950505049767,-1115.786162757628,1.5357297132552894,0.7118833262672979,-0.8238463869879915,27.60111107534712
methane_grid_0035,methane,holdout,grid,transfer_region,1.5142857143,1.0571428571,-17.30401500237295,-1114.8880915459065,-18.182950505049767,-1115.786162757628,0.8789355026768177,0.8980712117215717,0.019135709044753924,11.134202772789298
methane_grid_0036,methane,holdout,grid,transfer_region,1.5142857143,1.1928571429,-15.302977355236102,-1114.6702431878336,-18.182950505049767,-1115.786162757628,2.879973149813665,1.1159195697944142,-1.764053580019251,14.562045924767633
methane_grid_0037,methane,holdout,grid,off_path,1.5142857143,1.3285714286,-15.302977355236102,-1114.4931073029074,-18.182950505049767,-1115.786162757628,2.879973149813665,1.2930554547206157,-1.5869176950930495,14.562045924767633
methane_grid_0038,methane,holdout,grid,off_path,1.5142857143,1.4642857143,-15.302977355236102,-1114.3745352289595,-18.182950505049767,-1115.786162757628,2.879973149813665,1.4116275286685322,-1.468345621145133,14.562045924767633
methane_grid_0039,methane,holdout,grid,off_path,1.5142857143,1.6,-15.302977355236102,-1114.3063359317814,-18.182950505049767,-1115.786162757628,2.879973149813665,1.4798268258466578,-1.4001463239670073,14.562045924767633
methane_grid_0040,methane,holdout,grid,product_like,1.6428571429,0.65,-18.184332956223194,-1114.6562331912344,-18.182950505049767,-1115.786162757628,-0.0013824511734270573,1.1299295663936846,1.1313120175671116,6.30587542783715
methane_grid_0041,methane,holdout,grid,product_like,1.6428571429,0.7857142857,-18.33257253631358,-1115.120150163616,-18.182950505049767,-1115.786162757628,-0.14962203126381368,0.6660125940120452,0.8156346252758588,1.4284161675319007
methane_grid_0042,methane,holdout,grid,transfer_region,1.6428571429,0.9214285714,-17.95456234990248,-1115.0234168800152,-18.182950505049767,-1115.786162757628,0.22838815514728594,0.7627458776128151,0.5343577224655292,3.78925790820848
methane_grid_0043,methane,holdout,grid,transfer_region,1.6428571429,1.0571428571,-15.745125944774468,-1114.719009964123,-18.182950505049767,-1115.786162757628,2.437824560275299,1.0671527935051017,-1.3706717667701973,23.277804637713277
methane_grid_0044,methane,holdout,grid,transfer_region,1.6428571429,1.1928571429,-13.980653706181993,-1114.3802076224904,-18.182950505049767,-1115.786162757628,4.202296798867774,1.405955135137674,-2.7963416637301,7.014332530250947
methane_grid_0045,methane,holdout,grid,off_path,1.6428571429,1.3285714286,-13.980653706181993,-1114.093039911058,-18.182950505049767,-1115.786162757628,4.202296798867774,1.693122846570077,-2.5091739522976972,7.014332530250947
methane_grid_0046,methane,holdout,grid,off_path,1.6428571429,1.4642857143,-13.980653706181993,-1113.88767034438,-18.182950505049767,-1115.786162757628,4.202296798867774,1.89849241324805,-2.303804385619724,7.014332530250947
methane_grid_0047,methane,holdout,grid,off_path,1.6428571429,1.6,-13.980653706181993,-1113.759160027043,-18.182950505049767,-1115.786162757628,4.202296798867774,2.0270027305850817,-2.1752940682826925,7.014332530250947
methane_grid_0048,methane,holdout,grid,product_like,1.7714285714,0.65,-17.947322948667047,-1114.7699554239846,-18.182950505049767,-1115.786162757628,0.23562755638272037,1.0162073336434787,0.7805797772607583,4.3174504246331615
methane_grid_0049,methane,holdout,grid,product_like,1.7714285714,0.7857142857,-18.095562528757434,-1115.1668060185839,-18.182950505049767,-1115.786162757628,0.08738797629233375,0.6193567390441785,0.5319687627518448,1.3916448806559512
methane_grid_0050,methane,holdout,grid,transfer_region,1.7714285714,0.9214285714,-17.71755234196741,-1114.9930413474485,-18.182950505049767,-1115.786162757628,0.4653981630823587,0.7931214101795376,0.3277232470971789,3.78925790920316
methane_grid_0051,methane,holdout,grid,transfer_region,1.7714285714,1.0571428571,-15.33858216371723,-1114.600019741851,-18.182950505049767,-1115.786162757628,2.8443683413325367,1.1861430157771338,-1.658225325555403,22.852386554351682
methane_grid_0052,methane,holdout,grid,transfer_region,1.7714285714,1.1928571429,-13.615142492319865,-1114.1609702994886,-18.182950505049767,-1115.786162757628,4.567808012729902,1.6251924581395087,-2.942615554590393,0.6617167972363673
methane_grid_0053,methane,holdout,grid,off_path,1.7714285714,1.3285714286,-13.615142492319865,-1113.7693524102358,-18.182950505049767,-1115.786162757628,4.567808012729902,2.0168103473922656,-2.5509976653376363,0.6617167972363673
methane_grid_0054,methane,holdout,grid,off_path,1.7714285714,1.4642857143,-13.615142492319865,-1113.4694760772943,-18.182950505049767,-1115.786162757628,4.567808012729902,2.31668668033376,-2.251121332396142,0.6617167972363673
methane_grid_0055,methane,holdout,grid,off_path,1.7714285714,1.6,-13.615142492319865,-1113.2668847839948,-18.182950505049767,-1115.786162757628,4.567808012729902,2.5192779736332795,-2.0485300390966223,0.6617167972363673
methane_grid_0056,methane,holdout,grid,product_like,1.9,0.65,-17.947322948667047,-1114.849799428214,-18.182950505049767,-1115.786162757628,0.23562755638272037,0.9363633294140072,0.7007357730312869,4.3174504246331615
methane_grid_0057,methane,holdout,grid,product_like,1.9,0.7857142857,-18.095562528757434,-1115.202170719798,-18.182950505049767,-1115.786162757628,0.08738797629233375,0.5839920378300576,0.49660406153772385,1.3916448806559512
methane_grid_0058,methane,holdout,grid,transfer_region,1.9,0.9214285714,-17.717552342346334,-1114.976355139942,-18.182950505049767,-1115.786162757628,0.46539816270343337,0.8098076176861468,0.34440945498271347,3.78925790820848
methane_grid_0059,methane,holdout,grid,transfer_region,1.9,1.0571428571,-15.338582166002471,-1114.5219032339107,-18.182950505049767,-1115.786162757628,2.8443683390472962,1.2642595237173282,-1.580108815329968,22.852386559399278
methane_grid_0060,methane,holdout,grid,transfer_region,1.9,1.1928571429,-13.615142492319865,-1114.0092452178526,-18.182950505049767,-1115.786162757628,4.567808012729902,1.776917539775468,-2.790890472954434,0.6617167972363673
methane_grid_0061,methane,holdout,grid,off_path,1.9,1.3285714286,-13.615142492319865,-1113.5323496679055,-18.182950505049767,-1115.786162757628,4.567808012729902,2.2538130897225983,-2.3139949230073036,0.6617167972363673
methane_grid_0062,methane,holdout,grid,off_path,1.9,1.4642857143,-13.615142492319865,-1113.1449899601853,-18.182950505049767,-1115.786162757628,4.567808012729902,2.6411727974427777,-1.9266352152871242,0.6617167972363673
methane_grid_0063,methane,holdout,grid,off_path,1.9,1.6,-13.615142492319865,-1112.86486405356,-18.182950505049767,-1115.786162757628,4.567808012729902,2.921298704068022,-1.64650930866188,0.6617167972363673
methane_jitter_0000,methane,holdout,jitter,product_like,1.8673049191,0.825948959,-18.023395598104017,-1115.2784052276916,-18.182950505049767,-1115.786162757628,0.15955490694575047,0.507757529936498,0.34820262299074756,2.357212944062139
methane_jitter_0001,methane,holdout,jitter,transfer_region,1.3943992348,0.872929374,-14.11992229116132,-1115.085346131991,-18.182950505049767,-1115.786162757628,4.0630282138884475,0.7008166256371169,-3.3622115882513306,13.521472813279512
methane_jitter_0002,methane,holdout,jitter,off_path,1.3787111094,1.3636848373,-17.344687726258496,-1114.9432614035559,-18.182950505049767,-1115.786162757628,0.8382627787912718,0.8429013540721826,0.004638575280910828,8.73903740109915
methane_jitter_0003,methane,holdout,jitter,reactant_like,1.143370215,1.5944959106,-18.073066408104086,-1115.5088158446865,-18.182950505049767,-1115.786162757628,0.10988409694568091,0.2773469129415389,0.167462815995858,2.344464683923288
methane_jitter_0004,methane,holdout,jitter,off_path,1.5974965953,1.5136845641,-14.342832610308562,-1114.0466337356197,-18.182950505049767,-1115.786162757628,3.840117894741205,1.7395290220083552,-2.1005888727328497,8.930495971483202
methane_jitter_0005,methane,holdout,jitter,off_path,1.4930198888,1.2980110901,-15.603984865183516,-1114.6186769773185,-18.182950505049767,-1115.786162757628,2.578965639866251,1.167485780309562,-1.4114798595566889,16.262481257618344
methane_jitter_0006,methane,holdout,jitter,off_path,1.4563142692,1.5397544713,-16.250731833412136,-1114.5569157552627,-18.182950505049767,-1115.786162757628,1.9322186716376315,1.229247002365355,-0.7029716692722765,17.428752245747923
methane_jitter_0007,methane,holdout,jitter,off_path,1.8704840661,1.3088124949,-13.611266435329552,-1113.6741128663023,-18.182950505049767,-1115.786162757628,4.571684069720215,2.112049891325796,-2.4596341783944187,1.2399731280482993
methane_jitter_0008,methane,holdout,jitter,product_like,1.5415560936,0.8469772118,-17.44751113033653,-1115.011804537247,-18.182950505049767,-1115.786162757628,0.7354393747132377,0.7743582203811457,0.03891884566790793,21.27102767563947
methane_jitter_0009,methane,holdout,jitter,transfer_region,1.5934470671,1.0926443226,-15.449798930095472,-1114.6640587069369,-18.182950505049767,-1115.786162757628,2.733151574954295,1.1221040506911777,-1.6110475242631175,20.533844736136864
methane_jitter_0010,methane,holdout,jitter,reactant_like,1.1785076185,1.4862849007,-18.064448606923825,-1115.4875996444964,-18.182950505049767,-1115.786162757628,0.1185018981259418,0.2985631131316495,0.1800612150057077,2.2561459952964706
methane_jitter_0011,methane,holdout,jitter,off_path,1.439477107,1.2894045253,-16.47333618704748,-1114.7566856115109,-18.182950505049767,-1115.786162757628,1.7096143180022878,1.0294771461171877,-0.6801371718851001,16.97024608648504
methane_jitter_0012,methane,holdout,jitter,off_path,1.0880745514,0.6931719652,-14.823113657183145,-1113.517445810402,-18.182950505049767,-1115.786162757628,3.3598368478666227,2.2687169472260393,-1.0911199006405834,2.061779803840814
methane_jitter_0013,methane,holdout,jitter,off_path,1.7857011884,1.4917685822,-13.601502008330169,-1113.4613894008428,-18.182950505049767,-1115.786162757628,4.581448496719599,2.324773356785272,-2.256675139934327,0.9674921510637926
methane_jitter_0014,methane,holdout,jitter,off_path,1.0590950791,1.050169396,-17.780048537406792,-1115.0153932264745,-18.182950505049767,-1115.786162757628,0.4029019676429755,0.770769531153519,0.3678675635105435,26.676213338331024
methane_jitter_0015,methane,holdout,jitter,off_path,1.3888194286,1.4186435028,-17.257990329360403,-1114.88269893275,-18.182950505049767,-1115.786162757628,0.924960175689364,0.9034638248781448,-0.021496350811219145,10.898505214494573
methane_jitter_0016,methane,holdout,jitter,transfer_region,1.2199883997,0.9892716558,-15.463424289903388,-1115.1999606437087,-18.182950505049767,-1115.786162757628,2.719526215146379,0.5862021139193985,-2.1333241012269806,38.97224991130477
methane_jitter_0017,methane,holdout,jitter,off_path,1.3395980209,1.317362295,-17.54048764426874,-1115.0533354533657,-18.182950505049767,-1115.786162757628,0.642462860781027,0.7328273042624005,0.09036444348137351,4.397628538374027
methane_jitter_0018,methane,holdout,jitter,transfer_region,1.0925737764,1.08991816,-18.473823734003314,-1115.2296512516955,-18.182950505049767,-1115.786162757628,-0.29087322895354717,0.5565115059325763,0.8473847348861234,6.283622818368933
methane_jitter_0019,methane,holdout,jitter,transfer_region,1.6956307121,1.1239832799,-14.103102045844242,-1114.4748498418312,-18.182950505049767,-1115.786162757628,4.079848459205525,1.3113129157968615,-2.768535543408664,13.910812218311264
methane_jitter_0020,methane,holdout,jitter,transfer_region,1.7081488457,1.096325371,-14.49645075731947,-1114.409399374247,-18.182950505049767,-1115.786162757628,3.6864997477302968,1.3767633833811033,-2.3097363643491935,18.865445020946524
methane_jitter_0021,methane,holdout,jitter,off_path,1.5020167696,1.3025082082,-15.443688981549695,-1114.5764380794808,-18.182950505049767,-1115.786162757628,2.7392615235000726,1.2097246781472677,-1.5295368453528049,15.370438899373971
methane_jitter_0022,methane,holdout,jitter,transfer_region,1.1671549609,0.9970859319,-15.876501040330469,-1115.167559862966,-18.182950505049767,-1115.786162757628,2.3064494647192983,0.6186028946619899,-1.6878465700573084,39.81566432736186
methane_jitter_0023,methane,holdout,jitter,transfer_region,1.4301062871,1.2429215399,-16.647920766633213,-1114.8735575849469,-18.182950505049767,-1115.786162757628,1.5350297384165543,0.9126051726811966,-0.6224245657353578,16.9303307083485
